Order ID,Order Date,Ship Date,Customer ID,Customer Name,Segment,City,State,Region,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Payment Mode,Month,Year,Day,Profit Margin
ORD108327,2024-05-12,2024-05-16,CUST0104,Diya Nair,Corporate,Guwahati,Assam,East,Technology,Accessories,Wireless Mouse,2995.72,7,0.15,134.81,UPI,May,2024,Sunday,4.500086790487763
ORD108328,2023-01-19,2023-01-25,CUST0452,Neha Singh,Consumer,Lucknow,Uttar Pradesh,North,Technology,Phone,Smartphone,9827.81,2,0.3,-294.83,UPI,January,2023,Thursday,-2.999956246610384
ORD108329,2023-10-13,2023-10-19,CUST0475,Yash Kumar,Home Office,Hyderabad,Telangana,South,Office Supplies,Storage,Plastic Storage Box,7774.5,2,0.05,738.58,UPI,October,2023,Friday,9.500032156408773
ORD108330,2024-01-07,2024-01-13,CUST0048,Yash Desai,Corporate,Chennai,Tamil Nadu,South,Office Supplies,Pen,Gel Pen Box,3407.92,2,0.2,68.16,UPI,January,2024,Sunday,2.0000469494589073
ORD108331,2023-10-15,2023-10-19,CUST0154,Rahul Gupta,Corporate,Pune,Maharashtra,West,Furniture,Bookcase,Wooden Bookcase,3874.19,3,0.15,174.34,Net Banking,October,2023,Sunday,4.500037427178326
ORD108332,2024-11-07,2024-11-13,CUST0469,Nisha Nair,Home Office,Chennai,Tamil Nadu,South,Office Supplies,Paper,A4 Paper Pack,7044.64,3,0.15,317.01,Cash,November,2024,Thursday,4.500017034227441
ORD108333,2024-07-05,2024-07-07,CUST0015,Yash Verma,Corporate,Bhubaneswar,Odisha,East,Technology,Laptop,Business Laptop,9269.8,5,0.05,880.63,Cash,July,2024,Friday,9.49998921228074
ORD108334,2023-10-18,2023-10-19,CUST0116,Aarav Patel,Corporate,Hyderabad,Telangana,South,Technology,Phone,Smartphone,4750.06,5,0.1,332.5,Debit Card,October,2023,Wednesday,6.999911580064251
ORD108335,2024-03-21,2024-03-27,CUST0378,Rohan Mehta,Corporate,Chennai,Tamil Nadu,South,Furniture,Chair,Office Chair,7104.43,10,0.15,319.7,Debit Card,March,2024,Thursday,4.500009149220978
ORD108336,2023-08-01,2023-08-02,CUST0119,Rahul Gupta,Consumer,Guwahati,Assam,East,Office Supplies,Storage,Plastic Storage Box,3046.47,5,0.3,-91.39,Net Banking,August,2023,Tuesday,-2.9998654180083837
ORD108337,2023-03-12,2023-03-18,CUST0213,Kabir Nair,Home Office,Guwahati,Assam,East,Technology,Phone,Smartphone,9069.73,5,0.0,1088.37,Net Banking,March,2023,Sunday,12.0000264616477
ORD108338,2024-12-13,2024-12-19,CUST0010,Neha Desai,Corporate,Bengaluru,Karnataka,South,Technology,Laptop,Business Laptop,1768.49,4,0.3,-53.05,Debit Card,December,2024,Friday,-2.9997342365520865
ORD108339,2023-09-05,2023-09-09,CUST0289,Nisha Shah,Consumer,Hyderabad,Telangana,South,Office Supplies,Paper,A4 Paper Pack,3990.4,9,0.1,279.33,Debit Card,September,2023,Tuesday,7.000050120288693
ORD108340,2024-08-31,2024-09-03,CUST0296,Sneha Shah,Corporate,Bhubaneswar,Odisha,East,Office Supplies,Pen,Gel Pen Box,157.1,6,0.1,11.0,UPI,August,2024,Saturday,7.001909611712286
ORD108341,2024-10-04,2024-10-05,CUST0260,Rohan Gupta,Consumer,Guwahati,Assam,East,Technology,Accessories,Keyboard,8019.45,6,0.0,962.33,UPI,October,2024,Friday,11.99995012126767
ORD108342,2024-09-20,2024-09-25,CUST0247,Arjun Joshi,Home Office,Jaipur,Rajasthan,North,Furniture,Table,Study Table,7212.18,8,0.1,504.85,Credit Card,September,2024,Friday,6.999963949873686
ORD108343,2023-12-23,2023-12-26,CUST0481,Neha Nair,Corporate,Bhubaneswar,Odisha,East,Furniture,Table,Study Table,9097.59,9,0.3,-272.93,Cash,December,2023,Saturday,-3.000025281420684
ORD108344,2023-07-15,2023-07-16,CUST0249,Kabir Nair,Consumer,Ahmedabad,Gujarat,West,Office Supplies,Paper,A4 Paper Pack,5636.65,5,0.2,112.73,Net Banking,July,2023,Saturday,1.9999467768976253
ORD108345,2024-07-27,2024-07-28,CUST0262,Arjun Kumar,Consumer,Guwahati,Assam,East,Furniture,Table,Study Table,7716.6,8,0.1,540.16,Net Banking,July,2024,Saturday,6.999974081849518
ORD108346,2024-01-27,2024-01-30,CUST0363,Kabir Patel,Corporate,Hyderabad,Telangana,South,Office Supplies,Binder,Ring Binder,6654.73,6,0.0,798.57,Debit Card,January,2024,Saturday,12.00003606457362
ORD108347,2023-12-15,2023-12-19,CUST0276,Rohan Patel,Consumer,Mumbai,Maharashtra,West,Technology,Accessories,Wireless Mouse,6035.59,10,0.3,-181.07,Credit Card,December,2023,Friday,-3.00003810729357
ORD108348,2023-03-16,2023-03-19,CUST0496,Nisha Desai,Corporate,Mumbai,Maharashtra,West,Office Supplies,Pen,Gel Pen Box,5427.43,10,0.05,515.61,Credit Card,March,2023,Thursday,9.500076463445867
ORD108349,2024-04-09,2024-04-13,CUST0436,Priya Shah,Corporate,Guwahati,Assam,East,Furniture,Chair,Office Chair,2644.66,8,0.1,185.13,Credit Card,April,2024,Tuesday,7.0001436857667905
ORD108350,2024-10-17,2024-10-23,CUST0248,Nisha Singh,Consumer,Jaipur,Rajasthan,North,Furniture,Table,Study Table,4701.05,10,0.0,564.13,Cash,October,2024,Thursday,12.000085087374096
ORD108351,2023-02-06,2023-02-08,CUST0057,Yash Gupta,Consumer,Guwahati,Assam,East,Technology,Accessories,Keyboard,7445.77,9,0.1,521.2,Debit Card,February,2023,Monday,6.99994762126684
ORD108352,2023-03-31,2023-04-06,CUST0021,Rahul Joshi,Consumer,Hyderabad,Telangana,South,Furniture,Bookcase,Wooden Bookcase,6389.14,1,0.1,447.24,Debit Card,March,2023,Friday,7.000003130311748
ORD108353,2023-12-11,2023-12-17,CUST0075,Ishita Patel,Consumer,Ahmedabad,Gujarat,West,Furniture,Bookcase,Wooden Bookcase,2724.95,1,0.1,190.75,Net Banking,December,2023,Monday,7.00012844272372
ORD108354,2023-05-29,2023-06-02,CUST0114,Arjun Patel,Home Office,Delhi,Delhi,North,Technology,Accessories,Keyboard,7038.93,7,0.1,492.73,Credit Card,May,2023,Monday,7.00006961285309
ORD108355,2023-10-31,2023-11-05,CUST0405,Meera Nair,Home Office,Guwahati,Assam,East,Office Supplies,Storage,Plastic Storage Box,7491.69,8,0.1,524.42,Cash,October,2023,Tuesday,7.000022691809191
ORD108356,2024-03-17,2024-03-23,CUST0361,Neha Kumar,Consumer,Bhubaneswar,Odisha,East,Furniture,Bookcase,Wooden Bookcase,9867.05,7,0.15,444.02,Cash,March,2024,Sunday,4.500027870538814
ORD108357,2023-03-04,2023-03-10,CUST0378,Sneha Verma,Consumer,Delhi,Delhi,North,Technology,Accessories,Wireless Mouse,9098.1,6,0.1,636.87,Credit Card,March,2023,Saturday,7.00003297391763
ORD108358,2023-04-24,2023-04-29,CUST0395,Diya Singh,Corporate,Bhubaneswar,Odisha,East,Technology,Accessories,Wireless Mouse,9489.46,7,0.1,664.26,Cash,April,2023,Monday,6.9999768163836515
ORD108359,2024-11-17,2024-11-19,CUST0061,Nisha Joshi,Consumer,Chennai,Tamil Nadu,South,Technology,Accessories,Wireless Mouse,2065.08,9,0.0,247.81,UPI,November,2024,Sunday,12.000019369709648
ORD108360,2024-05-28,2024-05-30,CUST0315,Nisha Desai,Corporate,Guwahati,Assam,East,Office Supplies,Paper,A4 Paper Pack,9110.26,10,0.1,637.72,Credit Card,May,2024,Tuesday,7.0000197579432415
ORD108361,2023-10-11,2023-10-15,CUST0425,Rahul Gupta,Home Office,Hyderabad,Telangana,South,Technology,Accessories,Keyboard,6111.55,7,0.1,427.81,UPI,October,2023,Wednesday,7.000024543691861
ORD108362,2024-07-07,2024-07-12,CUST0093,Vivaan Joshi,Home Office,Hyderabad,Telangana,South,Technology,Phone,Smartphone,6042.75,5,0.2,120.85,Debit Card,July,2024,Sunday,1.9999172562161267
ORD108363,2024-03-09,2024-03-12,CUST0116,Neha Shah,Home Office,Pune,Maharashtra,West,Office Supplies,Binder,Ring Binder,8958.11,10,0.2,179.16,Cash,March,2024,Saturday,1.9999754412482096
ORD108364,2023-08-07,2023-08-09,CUST0212,Meera Desai,Consumer,Bengaluru,Karnataka,South,Technology,Phone,Smartphone,5533.44,9,0.1,387.34,Net Banking,August,2023,Monday,6.999985542447375
ORD108365,2023-06-16,2023-06-21,CUST0088,Meera Shah,Corporate,Kolkata,West Bengal,East,Furniture,Table,Study Table,4189.76,10,0.0,502.77,Debit Card,June,2023,Friday,11.99997135874131
ORD108366,2024-02-05,2024-02-06,CUST0079,Diya Verma,Consumer,Delhi,Delhi,North,Furniture,Chair,Office Chair,4745.48,10,0.3,-142.36,Net Banking,February,2024,Monday,-2.999907280190835
ORD108367,2023-04-05,2023-04-11,CUST0368,Yash Desai,Consumer,Hyderabad,Telangana,South,Office Supplies,Paper,A4 Paper Pack,4483.09,4,0.2,89.66,Cash,April,2023,Wednesday,1.9999598491219226
ORD108368,2023-07-04,2023-07-07,CUST0498,Ishita Shah,Consumer,Pune,Maharashtra,West,Office Supplies,Paper,A4 Paper Pack,8422.33,9,0.0,1010.68,Credit Card,July,2023,Tuesday,12.000004749279594
ORD108369,2023-07-11,2023-07-15,CUST0404,Rahul Nair,Corporate,Bhubaneswar,Odisha,East,Furniture,Chair,Office Chair,2443.15,10,0.05,232.1,Net Banking,July,2023,Tuesday,9.500030698074207
ORD108370,2024-09-15,2024-09-20,CUST0233,Rahul Mehta,Consumer,Hyderabad,Telangana,South,Technology,Accessories,Keyboard,6037.59,7,0.0,724.51,UPI,September,2024,Sunday,11.999986749679922
ORD108371,2024-10-25,2024-10-27,CUST0149,Kabir Gupta,Home Office,Mumbai,Maharashtra,West,Office Supplies,Paper,A4 Paper Pack,1404.24,2,0.3,-42.13,Debit Card,October,2024,Friday,-3.0001993961146245
ORD108372,2023-10-09,2023-10-15,CUST0480,Anaya Gupta,Corporate,Delhi,Delhi,North,Furniture,Table,Study Table,6233.48,2,0.0,748.02,UPI,October,2023,Monday,12.000038501767873
ORD108373,2023-08-11,2023-08-15,CUST0165,Arjun Joshi,Corporate,Guwahati,Assam,East,Technology,Laptop,Business Laptop,9058.37,8,0.15,407.63,Credit Card,August,2023,Friday,4.500036982371
ORD108374,2024-08-28,2024-09-02,CUST0369,Anaya Mehta,Corporate,Bhubaneswar,Odisha,East,Office Supplies,Storage,Plastic Storage Box,2174.59,5,0.05,206.59,Net Banking,August,2024,Wednesday,9.500181643436234
ORD108375,2023-07-25,2023-07-31,CUST0117,Diya Nair,Home Office,Chennai,Tamil Nadu,South,Furniture,Table,Study Table,7414.98,6,0.1,519.05,UPI,July,2023,Tuesday,7.000018880698263
ORD108376,2024-10-22,2024-10-24,CUST0311,Aarav Singh,Corporate,Jaipur,Rajasthan,North,Technology,Accessories,Wireless Mouse,2339.1,7,0.15,105.26,UPI,October,2024,Tuesday,4.500021375742808
ORD108377,2024-01-10,2024-01-14,CUST0055,Priya Singh,Corporate,Bhubaneswar,Odisha,East,Office Supplies,Paper,A4 Paper Pack,4341.3,2,0.1,303.89,Debit Card,January,2024,Wednesday,6.999976965425102
ORD108378,2024-04-21,2024-04-22,CUST0071,Rahul Nair,Consumer,Kolkata,West Bengal,East,Technology,Accessories,Keyboard,107.7,2,0.2,2.15,Cash,April,2024,Sunday,1.9962859795728876
ORD108379,2024-05-08,2024-05-10,CUST0092,Ishita Nair,Corporate,Hyderabad,Telangana,South,Office Supplies,Pen,Gel Pen Box,9905.98,8,0.05,941.07,Credit Card,May,2024,Wednesday,9.500019180333496
ORD108380,2023-07-26,2023-07-29,CUST0085,Vivaan Shah,Home Office,Delhi,Delhi,North,Office Supplies,Binder,Ring Binder,2290.97,5,0.0,274.92,Credit Card,July,2023,Wednesday,12.000157138679251
ORD108381,2023-03-21,2023-03-26,CUST0321,Kabir Desai,Consumer,Chennai,Tamil Nadu,South,Furniture,Chair,Office Chair,881.96,4,0.1,61.74,Credit Card,March,2023,Tuesday,7.000317474715406
ORD108382,2024-10-14,2024-10-20,CUST0496,Yash Nair,Home Office,Kolkata,West Bengal,East,Office Supplies,Paper,A4 Paper Pack,758.76,3,0.05,72.08,Cash,October,2024,Monday,9.499710053244767
ORD108383,2023-10-28,2023-10-30,CUST0162,Priya Shah,Corporate,Chennai,Tamil Nadu,South,Furniture,Chair,Office Chair,300.3,9,0.0,36.04,UPI,October,2023,Saturday,12.001332001332
ORD108384,2023-08-31,2023-09-04,CUST0188,Ishita Nair,Corporate,Guwahati,Assam,East,Office Supplies,Storage,Plastic Storage Box,9618.83,9,0.2,192.38,Net Banking,August,2023,Thursday,2.000035347334343
ORD108385,2024-06-11,2024-06-12,CUST0449,Karan Kumar,Corporate,Lucknow,Uttar Pradesh,North,Furniture,Chair,Office Chair,6601.05,5,0.05,627.1,Cash,June,2024,Tuesday,9.500003787276267
ORD108386,2023-10-06,2023-10-09,CUST0242,Vivaan Joshi,Consumer,Hyderabad,Telangana,South,Office Supplies,Storage,Plastic Storage Box,5986.39,6,0.2,119.73,Net Banking,October,2023,Friday,2.0000367500279803
ORD108387,2024-07-27,2024-08-01,CUST0113,Priya Desai,Consumer,Jaipur,Rajasthan,North,Office Supplies,Storage,Plastic Storage Box,1607.74,5,0.0,192.93,Net Banking,July,2024,Saturday,12.000074638934157
ORD108388,2023-09-06,2023-09-12,CUST0074,Rohan Patel,Consumer,Lucknow,Uttar Pradesh,North,Office Supplies,Pen,Gel Pen Box,5327.21,10,0.05,506.08,Net Banking,September,2023,Wednesday,9.499907080817163
ORD108389,2023-08-31,2023-09-05,CUST0222,Diya Shah,Corporate,Ahmedabad,Gujarat,West,Furniture,Bookcase,Wooden Bookcase,7662.06,3,0.1,536.34,Credit Card,August,2023,Thursday,6.999945184454311
ORD108390,2024-02-14,2024-02-15,CUST0061,Priya Nair,Home Office,Bengaluru,Karnataka,South,Technology,Laptop,Business Laptop,664.31,2,0.3,-19.93,Debit Card,February,2024,Wednesday,-3.0001053724917583
ORD108391,2024-03-12,2024-03-16,CUST0018,Diya Mehta,Home Office,Bengaluru,Karnataka,South,Office Supplies,Storage,Plastic Storage Box,2816.53,1,0.05,267.57,Credit Card,March,2024,Tuesday,9.499987573361548
ORD108392,2023-12-22,2023-12-28,CUST0021,Kabir Joshi,Home Office,Hyderabad,Telangana,South,Technology,Laptop,Business Laptop,5574.51,4,0.15,250.85,Debit Card,December,2023,Friday,4.4999470805505775
ORD108393,2024-02-22,2024-02-23,CUST0341,Ishita Mehta,Consumer,Bhubaneswar,Odisha,East,Furniture,Chair,Office Chair,3814.2,8,0.05,362.35,Net Banking,February,2024,Thursday,9.500026217817629
ORD108394,2024-02-08,2024-02-14,CUST0295,Priya Nair,Home Office,Chennai,Tamil Nadu,South,Technology,Laptop,Business Laptop,5777.35,2,0.2,115.55,Cash,February,2024,Thursday,2.0000519269215125
ORD108395,2023-02-26,2023-03-01,CUST0383,Meera Mehta,Consumer,Delhi,Delhi,North,Furniture,Chair,Office Chair,5941.95,7,0.2,118.84,Credit Card,February,2023,Sunday,2.0000168294920018
ORD108396,2023-07-22,2023-07-24,CUST0278,Diya Gupta,Corporate,Jaipur,Rajasthan,North,Office Supplies,Storage,Plastic Storage Box,7431.41,1,0.05,705.98,Credit Card,July,2023,Saturday,9.499946847233568
ORD108397,2024-08-26,2024-08-30,CUST0150,Karan Verma,Home Office,Kolkata,West Bengal,East,Furniture,Table,Study Table,4787.38,3,0.15,215.43,Debit Card,August,2024,Monday,4.499956134670739
ORD108398,2024-01-07,2024-01-13,CUST0064,Neha Verma,Home Office,Delhi,Delhi,North,Office Supplies,Paper,A4 Paper Pack,4055.5,7,0.3,-121.66,UPI,January,2024,Sunday,-2.9998767106398714
ORD108399,2023-06-05,2023-06-09,CUST0421,Diya Kumar,Home Office,Guwahati,Assam,East,Office Supplies,Pen,Gel Pen Box,2154.25,3,0.3,-64.63,Cash,June,2023,Monday,-3.0001160496692583
ORD108400,2023-12-12,2023-12-14,CUST0165,Karan Desai,Consumer,Hyderabad,Telangana,South,Furniture,Table,Study Table,9770.84,7,0.0,1172.5,Net Banking,December,2023,Tuesday,11.999991812372324
ORD108401,2023-11-14,2023-11-20,CUST0227,Sneha Nair,Home Office,Bengaluru,Karnataka,South,Technology,Accessories,Wireless Mouse,6887.87,5,0.1,482.15,Credit Card,November,2023,Tuesday,6.999986933551301
ORD108402,2024-10-04,2024-10-06,CUST0190,Diya Singh,Home Office,Lucknow,Uttar Pradesh,North,Furniture,Table,Study Table,1147.88,7,0.05,109.05,Credit Card,October,2024,Friday,9.500121963968358
ORD108403,2024-03-23,2024-03-27,CUST0263,Aarav Nair,Consumer,Delhi,Delhi,North,Office Supplies,Pen,Gel Pen Box,1320.08,8,0.0,158.41,Debit Card,March,2024,Saturday,12.000030301193867
ORD108404,2023-11-16,2023-11-17,CUST0051,Priya Singh,Home Office,Hyderabad,Telangana,South,Office Supplies,Storage,Plastic Storage Box,2393.72,1,0.15,107.72,UPI,November,2023,Thursday,4.500108617549254
ORD108405,2023-05-18,2023-05-23,CUST0242,Meera Patel,Corporate,Lucknow,Uttar Pradesh,North,Technology,Accessories,Wireless Mouse,8908.51,8,0.15,400.88,Credit Card,May,2023,Thursday,4.499966885595907
ORD108406,2024-02-06,2024-02-08,CUST0429,Priya Singh,Consumer,Lucknow,Uttar Pradesh,North,Technology,Accessories,Wireless Mouse,7375.14,3,0.2,147.5,Net Banking,February,2024,Tuesday,1.9999620346190037
ORD108407,2023-04-27,2023-04-28,CUST0192,Diya Nair,Home Office,Bhubaneswar,Odisha,East,Office Supplies,Pen,Gel Pen Box,9046.5,8,0.1,633.25,UPI,April,2023,Thursday,6.99994473000608
ORD108408,2023-07-15,2023-07-20,CUST0082,Neha Mehta,Consumer,Hyderabad,Telangana,South,Technology,Laptop,Business Laptop,2561.52,6,0.05,243.34,Debit Card,July,2023,Saturday,9.499828226990225
ORD108409,2024-08-08,2024-08-14,CUST0454,Anaya Kumar,Corporate,Guwahati,Assam,East,Technology,Phone,Smartphone,9418.24,1,0.15,423.82,Credit Card,August,2024,Thursday,4.49999150584398
ORD108410,2023-10-19,2023-10-23,CUST0458,Ishita Verma,Corporate,Bhubaneswar,Odisha,East,Furniture,Bookcase,Wooden Bookcase,7570.74,7,0.1,529.95,Net Banking,October,2023,Thursday,6.999976224252848
ORD108411,2024-07-30,2024-08-02,CUST0062,Anaya Shah,Home Office,Ahmedabad,Gujarat,West,Furniture,Chair,Office Chair,543.79,3,0.05,51.66,UPI,July,2024,Tuesday,9.499990805274095
ORD108412,2023-03-25,2023-03-27,CUST0432,Meera Mehta,Corporate,Bhubaneswar,Odisha,East,Office Supplies,Binder,Ring Binder,2657.4,4,0.2,53.15,Net Banking,March,2023,Saturday,2.00007526153383
ORD108413,2023-09-09,2023-09-13,CUST0357,Arjun Mehta,Consumer,Guwahati,Assam,East,Technology,Phone,Smartphone,6966.4,9,0.15,313.49,Debit Card,September,2023,Saturday,4.50002870923289
ORD108414,2023-03-10,2023-03-11,CUST0294,Sneha Shah,Home Office,Guwahati,Assam,East,Furniture,Chair,Office Chair,4952.8,1,0.2,99.06,Cash,March,2023,Friday,2.0000807623970283
ORD108415,2024-11-12,2024-11-18,CUST0390,Neha Kumar,Corporate,Delhi,Delhi,North,Office Supplies,Storage,Plastic Storage Box,8790.34,7,0.05,835.08,Cash,November,2024,Tuesday,9.499973834914236
ORD108416,2024-02-12,2024-02-14,CUST0385,Anaya Singh,Corporate,Hyderabad,Telangana,South,Office Supplies,Storage,Plastic Storage Box,1389.33,8,0.3,-41.68,Credit Card,February,2024,Monday,-3.000007197714006
ORD108417,2024-05-01,2024-05-02,CUST0330,Diya Nair,Corporate,Lucknow,Uttar Pradesh,North,Office Supplies,Binder,Ring Binder,3248.0,2,0.3,-97.44,Debit Card,May,2024,Wednesday,-3.0
ORD108418,2023-01-30,2023-02-01,CUST0496,Sneha Joshi,Home Office,Lucknow,Uttar Pradesh,North,Technology,Laptop,Business Laptop,5893.8,4,0.2,117.88,Net Banking,January,2023,Monday,2.00006786792901
ORD108419,2024-06-21,2024-06-24,CUST0021,Kabir Verma,Corporate,Chennai,Tamil Nadu,South,Office Supplies,Paper,A4 Paper Pack,6519.99,3,0.15,293.4,Credit Card,June,2024,Friday,4.500006901851076
ORD108420,2023-06-13,2023-06-15,CUST0415,Priya Kumar,Corporate,Hyderabad,Telangana,South,Technology,Accessories,Keyboard,1539.78,8,0.05,146.28,UPI,June,2023,Tuesday,9.500058449908428
ORD108421,2023-11-30,2023-12-06,CUST0174,Kabir Patel,Corporate,Ahmedabad,Gujarat,West,Technology,Accessories,Keyboard,443.43,6,0.3,-13.3,UPI,November,2023,Thursday,-2.9993460072615745
ORD108422,2023-04-26,2023-04-29,CUST0463,Anaya Verma,Corporate,Hyderabad,Telangana,South,Technology,Laptop,Business Laptop,6896.93,3,0.3,-206.91,Credit Card,April,2023,Wednesday,-3.000030448329909
ORD108423,2023-06-23,2023-06-25,CUST0284,Rahul Desai,Consumer,Bhubaneswar,Odisha,East,Technology,Phone,Smartphone,8061.78,3,0.2,161.24,Credit Card,June,2023,Friday,2.0000545785173998
ORD108424,2023-06-05,2023-06-09,CUST0180,Meera Verma,Consumer,Kolkata,West Bengal,East,Technology,Accessories,Wireless Mouse,7634.82,7,0.0,916.18,Debit Card,June,2023,Monday,12.000020956617183
ORD108425,2023-12-26,2023-12-27,CUST0249,Kabir Mehta,Consumer,Lucknow,Uttar Pradesh,North,Technology,Accessories,Wireless Mouse,5596.12,9,0.15,251.83,Debit Card,December,2023,Tuesday,4.500082199809868
ORD108426,2023-04-02,2023-04-08,CUST0498,Neha Nair,Corporate,Hyderabad,Telangana,South,Office Supplies,Binder,Ring Binder,7915.66,9,0.15,356.2,UPI,April,2023,Sunday,4.499940624028824
ORD108427,2023-04-30,2023-05-03,CUST0385,Kabir Desai,Consumer,Kolkata,West Bengal,East,Furniture,Table,Study Table,9537.09,1,0.1,667.6,Net Banking,April,2023,Sunday,7.000038795901056
ORD108428,2024-11-25,2024-11-29,CUST0115,Priya Nair,Home Office,Mumbai,Maharashtra,West,Technology,Accessories,Keyboard,2200.65,8,0.2,44.01,Credit Card,November,2024,Monday,1.999863676640992
ORD108429,2024-10-05,2024-10-09,CUST0208,Kabir Kumar,Home Office,Delhi,Delhi,North,Office Supplies,Binder,Ring Binder,2577.99,10,0.1,180.46,Debit Card,October,2024,Saturday,7.000027152936979
ORD108430,2023-01-22,2023-01-26,CUST0353,Nisha Singh,Corporate,Hyderabad,Telangana,South,Furniture,Table,Study Table,8289.99,2,0.1,580.3,Credit Card,January,2023,Sunday,7.000008443918508
ORD108431,2023-03-19,2023-03-25,CUST0090,Rahul Desai,Corporate,Hyderabad,Telangana,South,Furniture,Chair,Office Chair,6722.33,2,0.1,470.56,Net Banking,March,2023,Sunday,6.999953885036884
ORD108432,2024-12-17,2024-12-19,CUST0328,Aarav Gupta,Consumer,Guwahati,Assam,East,Technology,Accessories,Wireless Mouse,5699.79,4,0.1,398.99,UPI,December,2024,Tuesday,7.000082459178321
ORD108433,2023-10-17,2023-10-21,CUST0419,Anaya Nair,Consumer,Mumbai,Maharashtra,West,Office Supplies,Binder,Ring Binder,9659.91,9,0.1,676.19,UPI,October,2023,Tuesday,6.999961697365712
ORD108434,2024-01-22,2024-01-27,CUST0181,Arjun Verma,Corporate,Ahmedabad,Gujarat,West,Office Supplies,Binder,Ring Binder,6053.23,7,0.1,423.73,Cash,January,2024,Monday,7.0000644284126
ORD108435,2024-09-20,2024-09-21,CUST0446,Priya Nair,Corporate,Bhubaneswar,Odisha,East,Office Supplies,Storage,Plastic Storage Box,855.55,2,0.2,17.11,Credit Card,September,2024,Friday,1.9998831161241306
ORD108436,2024-08-17,2024-08-21,CUST0495,Ishita Gupta,Corporate,Ahmedabad,Gujarat,West,Office Supplies,Binder,Ring Binder,6999.24,5,0.0,839.91,Net Banking,August,2024,Saturday,12.00001714471857
ORD108437,2023-05-06,2023-05-09,CUST0362,Meera Desai,Home Office,Kolkata,West Bengal,East,Furniture,Chair,Office Chair,1563.19,7,0.0,187.58,Credit Card,May,2023,Saturday,11.99982087909979
ORD108438,2024-05-31,2024-06-04,CUST0058,Neha Singh,Home Office,Guwahati,Assam,East,Furniture,Table,Study Table,3003.46,9,0.15,135.16,UPI,May,2024,Friday,4.500143168212661
ORD108439,2024-01-12,2024-01-18,CUST0326,Anaya Gupta,Corporate,Lucknow,Uttar Pradesh,North,Furniture,Chair,Office Chair,7930.39,2,0.3,-237.91,Debit Card,January,2024,Friday,-2.9999785634754406
ORD108440,2023-05-27,2023-06-02,CUST0203,Diya Desai,Corporate,Chennai,Tamil Nadu,South,Furniture,Table,Study Table,467.3,7,0.1,32.71,Debit Card,May,2023,Saturday,6.999786004707896
ORD108441,2023-11-01,2023-11-06,CUST0385,Karan Verma,Consumer,Pune,Maharashtra,West,Technology,Accessories,Keyboard,8502.9,3,0.15,382.63,Cash,November,2023,Wednesday,4.499994119653295
ORD108442,2024-06-02,2024-06-07,CUST0245,Rahul Gupta,Corporate,Kolkata,West Bengal,East,Office Supplies,Storage,Plastic Storage Box,6481.66,9,0.3,-194.45,Net Banking,June,2024,Sunday,-3.0000030856292983
ORD108443,2024-11-14,2024-11-17,CUST0428,Diya Nair,Home Office,Jaipur,Rajasthan,North,Technology,Accessories,Wireless Mouse,2176.48,3,0.3,-65.29,Net Banking,November,2024,Thursday,-2.999797838712049
ORD108444,2023-10-09,2023-10-15,CUST0110,Sneha Gupta,Home Office,Pune,Maharashtra,West,Furniture,Table,Study Table,6349.14,7,0.15,285.71,Debit Card,October,2023,Monday,4.499979524786033
ORD108445,2024-02-21,2024-02-26,CUST0067,Meera Joshi,Home Office,Delhi,Delhi,North,Technology,Phone,Smartphone,7322.99,2,0.2,146.46,Cash,February,2024,Wednesday,2.0000027311248547
ORD108446,2023-01-24,2023-01-27,CUST0472,Neha Verma,Home Office,Bengaluru,Karnataka,South,Office Supplies,Paper,A4 Paper Pack,603.11,4,0.0,72.37,Debit Card,January,2023,Tuesday,11.999469416855964
ORD108447,2023-06-15,2023-06-18,CUST0207,Diya Shah,Corporate,Pune,Maharashtra,West,Furniture,Bookcase,Wooden Bookcase,1195.55,8,0.3,-35.87,Net Banking,June,2023,Thursday,-3.000292752289741
ORD108448,2024-02-13,2024-02-19,CUST0284,Priya Singh,Home Office,Pune,Maharashtra,West,Office Supplies,Binder,Ring Binder,2382.0,9,0.2,47.64,Cash,February,2024,Tuesday,2.0
ORD108449,2023-08-05,2023-08-07,CUST0430,Priya Shah,Corporate,Pune,Maharashtra,West,Furniture,Chair,Office Chair,1536.16,2,0.2,30.72,Debit Card,August,2023,Saturday,1.999791688365795
ORD108450,2023-12-17,2023-12-22,CUST0386,Anaya Kumar,Corporate,Pune,Maharashtra,West,Furniture,Bookcase,Wooden Bookcase,6124.99,7,0.05,581.87,UPI,December,2023,Sunday,9.499933877443066
ORD108451,2024-08-02,2024-08-07,CUST0405,Karan Kumar,Corporate,Kolkata,West Bengal,East,Office Supplies,Storage,Plastic Storage Box,3833.11,7,0.3,-114.99,Credit Card,August,2024,Friday,-2.999913908027685
ORD108452,2024-01-17,2024-01-20,CUST0236,Karan Singh,Consumer,Kolkata,West Bengal,East,Furniture,Bookcase,Wooden Bookcase,9171.31,3,0.3,-275.14,Cash,January,2024,Wednesday,-3.0000076324974296
ORD108453,2024-09-09,2024-09-14,CUST0473,Neha Kumar,Home Office,Chennai,Tamil Nadu,South,Technology,Accessories,Wireless Mouse,3417.5,1,0.0,410.1,Debit Card,September,2024,Monday,12.000000000000002
